radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,created_date,updated_date
UMTS,410,6,2027,8563372,0,67.5242,24.7919,1000,1,1,1675488285,1675488285,0,2023-02-04 05:24:45,2023-02-04 05:24:45
LTE,410,1,2027,8576982,0,67.5271,24.7891,1000,1,1,1675496887,1675496887,0,2023-02-04 07:48:07,2023-02-04 07:48:07
UMTS,410,6,2035,8564116,0,67.5845,24.4601,1000,1,1,1675749735,1675749735,0,2023-02-07 06:02:15,2023-02-07 06:02:15
GSM,410,1,220,57441,-1,67.5846,24.46,1000,1,1,1675750520,1675750520,0,2023-02-07 06:15:20,2023-02-07 06:15:20
LTE,410,1,12035,222935043,0,67.8918,24.7446,1000,1,1,1675771682,1675771682,0,2023-02-07 12:08:02,2023-02-07 12:08:02
LTE,410,1,12035,208005377,0,67.8918,24.7446,1000,1,1,1675771801,1675771801,0,2023-02-07 12:10:01,2023-02-07 12:10:01
LTE,410,1,12035,208265729,0,67.8918,24.7446,1000,1,1,1675771922,1675771922,0,2023-02-07 12:12:02,2023-02-07 12:12:02
GSM,410,6,220,57111,-1,68.0805,24.608,1000,1,1,1675841113,1675841113,0,2023-02-08 07:25:13,2023-02-08 07:25:13
LTE,410,6,2035,8576793,0,68.0702,24.6056,1000,1,1,1675843345,1675843345,0,2023-02-08 08:02:25,2023-02-08 08:02:25
LTE,410,6,2035,8576701,0,68.0702,24.6056,1000,1,1,1675843349,1675843349,0,2023-02-08 08:02:29,2023-02-08 08:02:29
LTE,410,6,2035,8578215,0,68.0702,24.6056,1000,1,1,1675844041,1675844041,0,2023-02-08 08:14:01,2023-02-08 08:14:01
LTE,410,6,2035,8577082,0,67.9327,24.7305,1000,1,1,1675844761,1675844761,0,2023-02-08 08:26:01,2023-02-08 08:26:01
LTE,410,6,220,57103,0,67.8936,24.7453,1000,1,1,1675853270,1675853270,0,2023-02-08 10:47:50,2023-02-08 10:47:50
LTE,410,6,2027,8564105,0,67.8844,24.7429,1000,1,1,1675855179,1675855179,0,2023-02-08 11:19:39,2023-02-08 11:19:39
LTE,410,4,50013,1636864,-1,70.0605,28.3174,1000,2,1,1675848775,1675848864,0,2023-02-08 09:32:55,2023-02-08 09:34:24
GSM,410,1,10854,23963,-1,70.0606,28.3175,1000,1,1,1675848775,1675848775,0,2023-02-08 09:32:55,2023-02-08 09:32:55
UMTS,410,1,3321,26458353,505,70.0604,28.3174,1000,1,1,1675848864,1675848864,0,2023-02-08 09:34:24,2023-02-08 09:34:24
UMTS,410,1,3321,26458352,504,70.0604,28.3174,1000,1,1,1675848864,1675848864,0,2023-02-08 09:34:24,2023-02-08 09:34:24
LTE,410,6,2266,9357444,0,68.2601,25.3465,1000,1,1,1675874143,1675874143,0,2023-02-08 16:35:43,2023-02-08 16:35:43
LTE,410,6,2266,9357445,0,68.2624,25.3481,1000,2,1,1675874149,1675874182,0,2023-02-08 16:35:49,2023-02-08 16:36:22
LTE,410,6,2266,9357318,0,68.2647,25.3496,1000,1,1,1675874193,1675874193,0,2023-02-08 16:36:33,2023-02-08 16:36:33
LTE,410,6,2266,9357205,0,68.2648,25.3497,1000,2,1,1675874241,1675953133,0,2023-02-08 16:37:21,2023-02-09 14:32:13
LTE,410,6,2266,9357203,0,68.2748,25.3548,1000,1,1,1675874269,1675874269,0,2023-02-08 16:37:49,2023-02-08 16:37:49
LTE,410,6,2266,9361303,0,68.2748,25.3548,1000,1,1,1675874328,1675874328,0,2023-02-08 16:38:48,2023-02-08 16:38:48
LTE,410,6,315,51233,0,68.2748,25.3548,1000,1,1,1675874338,1675874338,0,2023-02-08 16:38:58,2023-02-08 16:38:58
LTE,410,6,315,51081,0,68.2835,25.3593,1000,1,1,1675874389,1675874389,0,2023-02-08 16:39:49,2023-02-08 16:39:49
LTE,410,6,315,41002,0,68.2898,25.3649,1000,1,1,1675874569,1675874569,0,2023-02-08 16:42:49,2023-02-08 16:42:49
LTE,410,6,2267,9357355,0,68.2898,25.3649,1000,1,1,1675874606,1675874606,0,2023-02-08 16:43:26,2023-02-08 16:43:26
LTE,410,6,2267,9357295,0,68.298,25.3817,1000,1,1,1675874669,1675874669,0,2023-02-08 16:44:29,2023-02-08 16:44:29
LTE,410,6,315,51181,0,68.298,25.3817,1000,1,1,1675874714,1675874714,0,2023-02-08 16:45:14,2023-02-08 16:45:14
LTE,410,6,315,54092,0,68.3136,25.3661,1000,1,1,1675874987,1675874987,0,2023-02-08 16:49:47,2023-02-08 16:49:47
LTE,410,6,2267,9363614,0,68.3289,25.3762,1000,1,1,1675876259,1675876259,0,2023-02-08 17:10:59,2023-02-08 17:10:59
LTE,410,6,2267,9347703,0,68.3289,25.3762,1000,1,1,1675876309,1675876309,0,2023-02-08 17:11:49,2023-02-08 17:11:49
LTE,410,6,2267,9358165,0,68.3289,25.3762,1000,1,1,1675876550,1675876550,0,2023-02-08 17:15:50,2023-02-08 17:15:50
LTE,410,6,2267,9358234,0,68.3872,25.3537,1000,1,1,1675915014,1675915014,0,2023-02-09 03:56:54,2023-02-09 03:56:54
LTE,410,6,2267,9358233,0,68.3872,25.3537,1000,1,1,1675915017,1675915017,0,2023-02-09 03:56:57,2023-02-09 03:56:57
LTE,410,6,2267,9358184,0,68.3855,25.3587,1000,2,1,1675916183,1675917609,0,2023-02-09 04:16:23,2023-02-09 04:40:09
LTE,410,6,2267,9358185,0,68.3855,25.3587,1000,2,1,1675920226,1675923536,0,2023-02-09 05:23:46,2023-02-09 06:18:56
UMTS,410,1,2267,9358233,0,68.3855,25.3587,1000,1,1,1675923747,1675923747,0,2023-02-09 06:22:27,2023-02-09 06:22:27
GSM,410,6,427,59943,-1,68.2029,27.5481,1000,3,1,1674104181,1674104749,0,2023-01-19 04:56:21,2023-01-19 05:05:49
LTE,410,4,2041,144189,-1,68.203,27.548,1000,1,1,1674104238,1674104238,0,2023-01-19 04:57:18,2023-01-19 04:57:18
GSM,410,6,427,63433,-1,68.2029,27.548,1000,2,1,1674104319,1674104659,0,2023-01-19 04:58:39,2023-01-19 05:04:19
GSM,410,6,427,63423,-1,68.203,27.548,1000,1,1,1674104319,1674104319,0,2023-01-19 04:58:39,2023-01-19 04:58:39
GSM,410,6,427,62032,-1,68.2029,27.5481,1000,3,1,1674104419,1674104749,0,2023-01-19 05:00:19,2023-01-19 05:05:49
LTE,410,4,2041,15558975,-1,68.2029,27.548,1000,2,1,1674104489,1674104659,0,2023-01-19 05:01:29,2023-01-19 05:04:19
LTE,410,4,2041,726078,-1,68.2029,27.5482,1000,1,1,1674104749,1674104749,0,2023-01-19 05:05:49,2023-01-19 05:05:49
LTE,410,6,2267,9357173,0,68.3456,25.3755,1000,1,1,1675950949,1675950949,0,2023-02-09 13:55:49,2023-02-09 13:55:49
LTE,410,6,2267,9349204,0,68.331,25.3783,1000,1,1,1675951863,1675951863,0,2023-02-09 14:11:03,2023-02-09 14:11:03
LTE,410,6,2267,9348335,0,68.327,25.3664,1000,1,1,1675952268,1675952268,0,2023-02-09 14:17:48,2023-02-09 14:17:48
LTE,410,6,2267,9357165,0,68.327,25.3664,1000,1,1,1675952327,1675952327,0,2023-02-09 14:18:47,2023-02-09 14:18:47
LTE,410,6,2267,9357363,0,68.3111,25.3694,1000,1,1,1675952330,1675952330,0,2023-02-09 14:18:50,2023-02-09 14:18:50
LTE,410,6,2267,9357184,0,68.3111,25.3694,1000,1,1,1675952387,1675952387,0,2023-02-09 14:19:47,2023-02-09 14:19:47
LTE,410,6,2267,9357185,0,68.306,25.3672,1000,1,1,1675952602,1675952602,0,2023-02-09 14:23:22,2023-02-09 14:23:22
LTE,410,6,2267,9357353,0,68.3001,25.3648,1000,1,1,1675952688,1675952688,0,2023-02-09 14:24:48,2023-02-09 14:24:48
LTE,410,6,2266,9360064,0,68.2864,25.3612,1000,1,1,1675952808,1675952808,0,2023-02-09 14:26:48,2023-02-09 14:26:48
LTE,410,6,2266,9347114,0,68.2864,25.3612,1000,1,1,1675952825,1675952825,0,2023-02-09 14:27:05,2023-02-09 14:27:05
LTE,410,6,2266,9357344,0,68.2864,25.3612,1000,1,1,1675952852,1675952852,0,2023-02-09 14:27:32,2023-02-09 14:27:32
LTE,410,6,2266,9357193,0,68.2832,25.3579,1000,1,1,1675952930,1675952930,0,2023-02-09 14:28:50,2023-02-09 14:28:50
LTE,410,6,2266,9357303,0,68.2685,25.3515,1000,1,1,1675953168,1675953168,0,2023-02-09 14:32:48,2023-02-09 14:32:48
LTE,410,6,2266,9357305,0,68.2685,25.3515,1000,1,1,1675953212,1675953212,0,2023-02-09 14:33:32,2023-02-09 14:33:32
LTE,410,6,2266,9349655,0,68.2685,25.3515,1000,1,1,1675953247,1675953247,0,2023-02-09 14:34:07,2023-02-09 14:34:07
LTE,410,6,315,51213,0,68.2503,25.3339,1000,1,1,1675953467,1675953467,0,2023-02-09 14:37:47,2023-02-09 14:37:47
LTE,410,6,315,57381,0,68.2182,25.3163,1000,1,1,1675953569,1675953569,0,2023-02-09 14:39:29,2023-02-09 14:39:29
LTE,410,6,315,48801,0,68.2182,25.3163,1000,1,1,1675953611,1675953611,0,2023-02-09 14:40:11,2023-02-09 14:40:11
GSM,410,6,315,48801,-1,68.1508,25.3375,1000,1,1,1675954004,1675954004,0,2023-02-09 14:46:44,2023-02-09 14:46:44
UMTS,410,6,2266,9354913,0,68.1508,25.3375,1000,1,1,1675954070,1675954070,0,2023-02-09 14:47:50,2023-02-09 14:47:50
LTE,410,6,2266,9354913,0,68.1508,25.3375,1000,1,1,1675954073,1675954073,0,2023-02-09 14:47:53,2023-02-09 14:47:53
LTE,410,6,2266,9363493,0,68.1508,25.3375,1000,1,1,1675954095,1675954095,0,2023-02-09 14:48:15,2023-02-09 14:48:15
LTE,410,6,2266,9354915,0,68.1508,25.3375,1000,1,1,1675954127,1675954127,0,2023-02-09 14:48:47,2023-02-09 14:48:47
LTE,410,6,2266,9363497,0,68.1508,25.3375,1000,1,1,1675954180,1675954180,0,2023-02-09 14:49:40,2023-02-09 14:49:40
LTE,410,6,2266,9363498,0,68.2365,25.2435,1000,1,1,1675954368,1675954368,0,2023-02-09 14:52:48,2023-02-09 14:52:48
LTE,410,6,2270,9351889,0,68.2417,25.1813,1000,1,1,1675954694,1675954694,0,2023-02-09 14:58:14,2023-02-09 14:58:14
LTE,410,6,2027,8577051,0,68.2387,25.1573,1000,1,1,1675955004,1675955004,0,2023-02-09 15:03:24,2023-02-09 15:03:24
LTE,410,6,2027,8577053,0,68.2324,25.0388,1000,1,1,1675955573,1675955573,0,2023-02-09 15:12:53,2023-02-09 15:12:53
LTE,410,6,2027,8564435,0,68.2324,25.0388,1000,1,1,1675955944,1675955944,0,2023-02-09 15:19:04,2023-02-09 15:19:04
LTE,410,6,220,57373,0,68.2324,25.0388,1000,1,1,1675955988,1675955988,0,2023-02-09 15:19:48,2023-02-09 15:19:48
LTE,410,6,2035,8577041,0,68.2324,25.0388,1000,1,1,1675956012,1675956012,0,2023-02-09 15:20:12,2023-02-09 15:20:12
LTE,410,6,2035,8564435,0,68.1355,24.9838,1000,1,1,1675956167,1675956167,0,2023-02-09 15:22:47,2023-02-09 15:22:47
UMTS,410,6,2035,8577041,0,68.1355,24.9838,1000,1,1,1675956241,1675956241,0,2023-02-09 15:24:01,2023-02-09 15:24:01
GSM,410,6,220,57363,-1,68.1355,24.9838,1000,1,1,1675956246,1675956246,0,2023-02-09 15:24:06,2023-02-09 15:24:06
LTE,410,6,220,57363,0,68.1355,24.9838,1000,1,1,1675956268,1675956268,0,2023-02-09 15:24:28,2023-02-09 15:24:28
LTE,410,6,220,57362,0,68.1192,24.9652,1000,1,1,1675957006,1675957006,0,2023-02-09 15:36:46,2023-02-09 15:36:46
LTE,410,6,2035,8577031,0,68.1192,24.9652,1000,1,1,1675957190,1675957190,0,2023-02-09 15:39:50,2023-02-09 15:39:50
LTE,410,6,220,44753,0,68.1192,24.9652,1000,1,1,1675957249,1675957249,0,2023-02-09 15:40:49,2023-02-09 15:40:49
LTE,410,6,220,57351,0,68.0623,24.8949,1000,1,1,1675957370,1675957370,0,2023-02-09 15:42:50,2023-02-09 15:42:50
GSM,410,6,220,44422,-1,67.5953,24.7197,1000,1,1,1675961392,1675961392,0,2023-02-09 16:49:52,2023-02-09 16:49:52
GSM,410,1,10278,21089,-1,67.0144,24.7984,1000,1,1,1685031320,1685031320,0,2023-05-25 16:15:20,2023-05-25 16:15:20
LTE,410,1,32401,36153347,-1,67.0377,24.8016,1000,1,1,1685789929,1685789929,0,2023-06-03 10:58:49,2023-06-03 10:58:49
LTE,410,3,10113,36709634,-1,69.1872,28.2493,1000,1,1,1682664646,1682664646,0,2023-04-28 06:50:46,2023-04-28 06:50:46
LTE,410,4,2031,1019398,-1,69.1872,28.2493,1000,1,1,1682664646,1682664646,0,2023-04-28 06:50:46,2023-04-28 06:50:46
UMTS,410,3,31069,1060795,188,67.2034,24.9253,1000,2,1,1689483178,1689484010,0,2023-07-16 04:52:58,2023-07-16 05:06:50
UMTS,410,4,60402,39628517,15,67.2033,24.9254,1000,1,1,1689484242,1689484242,0,2023-07-16 05:10:42,2023-07-16 05:10:42
UMTS,410,4,60402,39623517,14,67.2033,24.9254,1000,1,1,1689484252,1689484252,0,2023-07-16 05:10:52,2023-07-16 05:10:52
LTE,410,7,50256,37466883,-1,67.2172,24.9522,1000,1,1,1696504550,1696504550,0,2023-10-05 11:15:50,2023-10-05 11:15:50
LTE,410,1,31241,37132547,-1,67.0577,24.8469,1000,2,1,1700910142,1718761082,0,2023-11-25 11:02:22,2024-06-19 01:38:02
GSM,410,1,10217,20384,-1,68.36,25.3166,1000,5,1,1694730807,1707144221,0,2023-09-14 22:33:27,2024-02-05 14:43:41
LTE,410,1,32471,37374229,-1,68.36,25.3165,1000,5,1,1694730925,1707144221,0,2023-09-14 22:35:25,2024-02-05 14:43:41
LTE,410,1,32471,36851724,-1,68.3599,25.3155,1000,8,1,1694730935,1707144221,0,2023-09-14 22:35:35,2024-02-05 14:43:41
LTE,410,1,32481,35938306,-1,68.3607,25.3173,1000,20,1,1694730945,1707144221,0,2023-09-14 22:35:45,2024-02-05 14:43:41
LTE,410,1,32481,61789698,-1,68.3603,25.3167,1000,6,1,1694731005,1707144221,0,2023-09-14 22:36:45,2024-02-05 14:43:41
LTE,410,1,32481,35938316,-1,68.36,25.3166,1000,11,1,1694731175,1707144221,0,2023-09-14 22:39:35,2024-02-05 14:43:41
LTE,410,1,32481,35938326,-1,68.3605,25.3173,1000,16,1,1694731185,1707144221,0,2023-09-14 22:39:45,2024-02-05 14:43:41
LTE,410,1,32471,35860502,-1,68.36,25.3164,1000,2,1,1694731505,1707144221,0,2023-09-14 22:45:05,2024-02-05 14:43:41
LTE,410,1,32481,36015126,-1,68.3601,25.3177,1000,2,1,1694731985,1707144220,0,2023-09-14 22:53:05,2024-02-05 14:43:40
LTE,410,1,10060,62976257,-1,68.3602,25.3178,1000,1,1,1694735206,1694735206,0,2023-09-14 23:46:46,2023-09-14 23:46:46
LTE,410,1,2014,15906366,-1,68.3602,25.3178,1000,1,1,1694735346,1694735346,0,2023-09-14 23:49:06,2023-09-14 23:49:06
LTE,410,7,32481,35938316,-1,68.3602,25.3178,1000,1,1,1694735386,1694735386,0,2023-09-14 23:49:46,2023-09-14 23:49:46
UMTS,410,1,3247,27102479,19,68.3602,25.3178,1000,1,1,1694737236,1694737236,0,2023-09-15 00:20:36,2023-09-15 00:20:36
GSM,410,1,10225,23952,-1,68.3602,25.3178,1000,1,1,1694737396,1694737396,0,2023-09-15 00:23:16,2023-09-15 00:23:16
LTE,410,1,32481,37030934,-1,68.3601,25.3174,1000,1,1,1694738566,1694738566,0,2023-09-15 00:42:46,2023-09-15 00:42:46
LTE,410,1,32481,37030914,-1,68.3601,25.3168,1000,3,1,1694738576,1707144221,0,2023-09-15 00:42:56,2024-02-05 14:43:41
LTE,410,1,32471,37261591,-1,68.3602,25.3178,1000,1,1,1694742186,1694742186,0,2023-09-15 01:43:06,2023-09-15 01:43:06
LTE,410,1,32471,36817927,-1,68.3597,25.3151,1000,2,1,1694745046,1707144221,0,2023-09-15 02:30:46,2024-02-05 14:43:41
LTE,410,1,32471,35860492,-1,68.3596,25.3148,1000,4,1,1694745206,1707144221,0,2023-09-15 02:33:26,2024-02-05 14:43:41
LTE,410,7,31231,38274312,-1,67.1538,24.9102,1000,1,1,1707028600,1707028600,0,2024-02-04 06:36:40,2024-02-04 06:36:40
LTE,410,1,31231,37505548,-1,67.154,24.9103,1000,1,1,1704452151,1704452151,0,2024-01-05 10:55:51,2024-01-05 10:55:51
LTE,410,7,31231,38274316,-1,67.1539,24.9103,1000,1,1,1707028649,1707028649,0,2024-02-04 06:37:29,2024-02-04 06:37:29
LTE,410,3,10701,36805634,-1,67.1041,24.9693,1000,4,1,1708677734,1708698969,0,2024-02-23 08:42:14,2024-02-23 14:36:09
LTE,410,4,25,122371,-1,67.1041,24.9693,1000,5,1,1708677734,1708698969,0,2024-02-23 08:42:14,2024-02-23 14:36:09
LTE,410,4,25,15760386,-1,67.1041,24.9693,1000,1,1,1708678618,1708678618,0,2024-02-23 08:56:58,2024-02-23 08:56:58
LTE,410,4,25,15689279,-1,67.1041,24.9693,1000,2,1,1708678638,1708699502,0,2024-02-23 08:57:18,2024-02-23 14:45:02
LTE,410,4,25,122431,-1,67.1041,24.9693,1000,5,1,1708678701,1708699628,0,2024-02-23 08:58:21,2024-02-23 14:47:08
LTE,410,3,10701,37512707,-1,67.1041,24.9693,1000,4,1,1708678701,1708699502,0,2024-02-23 08:58:21,2024-02-23 14:45:02
LTE,410,3,10701,36429313,-1,67.1041,24.9692,1000,2,1,1708678825,1708698969,0,2024-02-23 09:00:25,2024-02-23 14:36:09
UMTS,410,4,60401,39620222,261,67.1041,24.9692,1000,1,1,1708678893,1708678893,0,2024-02-23 09:01:33,2024-02-23 09:01:33
UMTS,410,1,3242,27200974,0,67.3355,24.7723,1000,1,1,1710718274,1710718274,0,2024-03-17 23:31:14,2024-03-17 23:31:14
UMTS,410,1,3242,27243551,0,67.2603,24.8374,1000,1,1,1710936499,1710936499,0,2024-03-20 12:08:19,2024-03-20 12:08:19
UMTS,410,1,3242,27214033,0,67.3283,24.7968,1000,1,1,1711007221,1711007221,0,2024-03-21 07:47:01,2024-03-21 07:47:01
UMTS,410,1,3115,27142715,0,66.9952,24.846,1000,3,1,1711729902,1711948934,0,2024-03-29 16:31:42,2024-04-01 05:22:14
UMTS,410,1,3239,27141836,0,66.9814,24.8425,1000,2,1,1711877961,1711949037,0,2024-03-31 09:39:21,2024-04-01 05:23:57
LTE,410,3,10021,37076993,-1,67.1973,24.9008,1000,1,1,1712183971,1712183971,0,2024-04-03 22:39:31,2024-04-03 22:39:31
LTE,410,4,1032,192002,-1,67.1973,24.9008,1000,1,1,1712183971,1712183971,0,2024-04-03 22:39:31,2024-04-03 22:39:31
UMTS,410,1,3239,27142846,0,66.9745,24.8364,1000,1,1,1712117262,1712117262,0,2024-04-03 04:07:42,2024-04-03 04:07:42
UMTS,410,1,3242,27209071,0,67.295,24.8309,1000,1,1,1712272372,1712272372,0,2024-04-04 23:12:52,2024-04-04 23:12:52
UMTS,410,1,3119,27213362,0,67.1796,24.8498,1000,1,1,1712307985,1712307985,0,2024-04-05 09:06:25,2024-04-05 09:06:25
UMTS,410,1,3239,27142836,0,67.0136,24.8369,1000,1,1,1712333157,1712333157,0,2024-04-05 16:05:57,2024-04-05 16:05:57
UMTS,410,1,3127,27143697,0,66.9642,24.8741,1000,1,1,1712350780,1712350780,0,2024-04-05 20:59:40,2024-04-05 20:59:40
UMTS,410,1,3127,27140566,0,66.9285,24.8645,1000,1,1,1712371504,1712371504,0,2024-04-06 02:45:04,2024-04-06 02:45:04
UMTS,410,1,3127,27150615,0,66.9611,24.8719,1000,1,1,1712379162,1712379162,0,2024-04-06 04:52:42,2024-04-06 04:52:42
UMTS,410,1,3239,27144715,0,67.0177,24.8438,1000,1,1,1712442057,1712442057,0,2024-04-06 22:20:57,2024-04-06 22:20:57
UMTS,410,3,31061,1080655,0,67.0218,24.8467,1000,1,1,1712791978,1712791978,0,2024-04-10 23:32:58,2024-04-10 23:32:58
UMTS,410,3,31061,1100578,0,67.0207,24.8481,1000,1,1,1712875348,1712875348,0,2024-04-11 22:42:28,2024-04-11 22:42:28
UMTS,410,1,3242,27213732,0,67.2542,24.8476,1000,1,1,1713227412,1713227412,0,2024-04-16 00:30:12,2024-04-16 00:30:12
UMTS,410,1,3239,27143756,0,67.0211,24.8451,1000,1,1,1713486639,1713486639,0,2024-04-19 00:30:39,2024-04-19 00:30:39
UMTS,410,1,3239,27138836,0,66.975,24.7995,1000,1,1,1713529796,1713529796,0,2024-04-19 12:29:56,2024-04-19 12:29:56
UMTS,410,1,3243,27258981,0,67.1119,24.8372,1000,1,1,1714091404,1714091404,0,2024-04-26 00:30:04,2024-04-26 00:30:04
UMTS,410,1,3243,27258983,0,67.1014,24.8361,1000,1,1,1714393787,1714393787,0,2024-04-29 12:29:47,2024-04-29 12:29:47
UMTS,410,3,31061,1060997,0,67.0134,24.8445,1000,1,1,1715624126,1715624126,0,2024-05-13 18:15:26,2024-05-13 18:15:26
UMTS,410,3,31013,1110952,0,66.9732,24.8132,1000,1,1,1715839915,1715839915,0,2024-05-16 06:11:55,2024-05-16 06:11:55
LTE,410,4,2021,15468545,-1,68.8243,27.7094,1000,2,1,1715948664,1715969282,0,2024-05-17 12:24:24,2024-05-17 18:08:02
LTE,410,4,2021,15468605,-1,68.8243,27.7095,1000,2,1,1715948609,1715969281,0,2024-05-17 12:23:29,2024-05-17 18:08:01
LTE,410,1,50897,36183829,-1,68.8243,27.7095,1000,2,1,1715948609,1715969282,0,2024-05-17 12:23:29,2024-05-17 18:08:02
LTE,410,1,50897,36183831,-1,68.8243,27.7095,1000,1,1,1715948976,1715948976,0,2024-05-17 12:29:36,2024-05-17 12:29:36
UMTS,410,1,3243,27258982,0,67.1006,24.835,1000,1,1,1716379892,1716379892,0,2024-05-22 12:11:32,2024-05-22 12:11:32
