Start IP,End IP,Country Code,Country,Region,City,CIDR
39.40.55.0,39.40.55.255,PK,Pakistan,Punjab,Rawalpindi,39.40.55.0/24
39.40.56.0,39.40.56.255,PK,Pakistan,Islamabad,Islamabad,39.40.56.0/24
39.40.57.0,39.40.57.255,PK,Pakistan,Punjab,Hazro,39.40.57.0/24
39.40.58.0,39.40.58.255,PK,Pakistan,Islamabad,Islamabad,39.40.58.0/24
39.40.59.0,39.40.59.255,PK,Pakistan,Punjab,Hazro,39.40.59.0/24
39.40.60.0,39.40.60.255,PK,Pakistan,Islamabad,Islamabad,39.40.60.0/24
39.40.61.0,39.40.61.255,PK,Pakistan,Punjab,Rawalpindi,39.40.61.0/24
39.40.62.0,39.40.62.255,PK,Pakistan,Punjab,Attock City,39.40.62.0/24
39.40.63.0,39.40.63.255,PK,Pakistan,Punjab,Rawalpindi,39.40.63.0/24
39.40.64.0,39.40.64.255,PK,Pakistan,Punjab,Nazir Town,39.40.64.0/24
39.40.65.0,39.40.65.255,PK,Pakistan,Punjab,Rawalpindi,39.40.65.0/24
39.40.66.0,39.40.69.255,PK,Pakistan,Islamabad,Islamabad,39.40.66.0/23
39.40.70.0,39.40.70.255,PK,Pakistan,Punjab,Attock City,39.40.70.0/24
39.40.71.0,39.40.71.255,PK,Pakistan,Punjab,Rawalpindi,39.40.71.0/24
39.40.72.0,39.40.76.255,PK,Pakistan,Islamabad,Islamabad,39.40.72.0/22
39.40.77.0,39.40.78.255,PK,Pakistan,Punjab,Rawalpindi,39.40.77.0/24
39.40.79.0,39.40.79.255,PK,Pakistan,Punjab,Hazro,39.40.79.0/24
39.40.80.0,39.40.80.255,PK,Pakistan,Punjab,Kahuta,39.40.80.0/24
39.40.81.0,39.40.81.255,PK,Pakistan,Punjab,Rawalpindi,39.40.81.0/24
39.40.82.0,39.40.82.255,PK,Pakistan,Punjab,Hazro,39.40.82.0/24
39.40.83.0,39.40.87.255,PK,Pakistan,Islamabad,Islamabad,39.40.83.0/24
39.40.88.0,39.40.90.255,PK,Pakistan,Punjab,Rawalpindi,39.40.88.0/23
39.40.91.0,39.40.93.255,PK,Pakistan,Islamabad,Islamabad,39.40.91.0/24
39.40.94.0,39.40.94.255,PK,Pakistan,Punjab,Rawalpindi,39.40.94.0/24
39.40.95.0,39.40.96.255,PK,Pakistan,Islamabad,Islamabad,39.40.95.0/24
39.40.97.0,39.40.98.255,PK,Pakistan,Punjab,Hazro,39.40.97.0/24
39.40.99.0,39.40.100.255,PK,Pakistan,Islamabad,Islamabad,39.40.99.0/24
39.40.101.0,39.40.101.255,PK,Pakistan,Punjab,Rawalpindi,39.40.101.0/24
39.40.102.0,39.40.102.255,PK,Pakistan,Islamabad,Islamabad,39.40.102.0/24
39.40.103.0,39.40.103.255,PK,Pakistan,Punjab,Rawalpindi,39.40.103.0/24
39.40.104.0,39.40.107.255,PK,Pakistan,Islamabad,Islamabad,39.40.104.0/22
39.40.108.0,39.40.108.255,PK,Pakistan,Punjab,Rawalpindi,39.40.108.0/24
39.40.109.0,39.40.110.255,PK,Pakistan,Islamabad,Islamabad,39.40.109.0/24
39.40.111.0,39.40.112.255,PK,Pakistan,Punjab,Rawalpindi,39.40.111.0/24
39.40.113.0,39.40.113.255,PK,Pakistan,Punjab,Hazro,39.40.113.0/24
39.40.114.0,39.40.114.255,PK,Pakistan,Khyber Pakhtunkhwa,Topi,39.40.114.0/24
39.40.115.0,39.40.117.255,PK,Pakistan,Islamabad,Islamabad,39.40.115.0/24
39.40.118.0,39.40.118.255,PK,Pakistan,Punjab,Rawalpindi,39.40.118.0/24
39.40.119.0,39.40.119.255,PK,Pakistan,Islamabad,Islamabad,39.40.119.0/24
39.40.120.0,39.40.120.255,PK,Pakistan,Punjab,Hazro,39.40.120.0/24
39.40.121.0,39.40.124.255,PK,Pakistan,Islamabad,Islamabad,39.40.121.0/24
39.40.125.0,39.40.125.255,PK,Pakistan,Punjab,Rawalpindi,39.40.125.0/24
39.40.126.0,39.40.127.255,PK,Pakistan,Islamabad,Islamabad,39.40.126.0/23
39.40.128.0,39.40.128.255,PK,Pakistan,Punjab,Sialkot,39.40.128.0/24
39.40.129.0,39.40.129.255,PK,Pakistan,Punjab,Kahuta,39.40.129.0/24
39.40.130.0,39.40.130.255,PK,Pakistan,Islamabad,Islamabad,39.40.130.0/24
39.40.131.0,39.40.132.255,PK,Pakistan,Punjab,Sialkot,39.40.131.0/24
39.40.133.0,39.40.134.255,PK,Pakistan,Islamabad,Islamabad,39.40.133.0/24
39.40.135.0,39.40.135.255,PK,Pakistan,Punjab,Sialkot,39.40.135.0/24
39.40.136.0,39.40.136.255,PK,Pakistan,Islamabad,Islamabad,39.40.136.0/24
39.40.137.0,39.40.137.255,PK,Pakistan,Punjab,Zafarwal,39.40.137.0/24
39.40.138.0,39.40.138.255,PK,Pakistan,Punjab,Sialkot,39.40.138.0/24
39.40.139.0,39.40.139.255,PK,Pakistan,Islamabad,Islamabad,39.40.139.0/24
39.40.140.0,39.40.141.255,PK,Pakistan,Punjab,Sialkot,39.40.140.0/23
39.40.142.0,39.40.143.255,PK,Pakistan,Islamabad,Islamabad,39.40.142.0/23
39.40.144.0,39.40.145.255,PK,Pakistan,Punjab,Sialkot,39.40.144.0/23
39.40.146.0,39.40.147.255,PK,Pakistan,Islamabad,Islamabad,39.40.146.0/23
39.40.148.0,39.40.148.255,PK,Pakistan,Punjab,Sialkot,39.40.148.0/24
39.40.149.0,39.40.149.255,PK,Pakistan,Islamabad,Islamabad,39.40.149.0/24
39.40.150.0,39.40.150.255,PK,Pakistan,Punjab,Sialkot,39.40.150.0/24
39.40.151.0,39.40.151.255,PK,Pakistan,Islamabad,Islamabad,39.40.151.0/24
39.40.152.0,39.40.152.255,PK,Pakistan,Punjab,Rawalpindi,39.40.152.0/24
39.40.153.0,39.40.154.255,PK,Pakistan,Islamabad,Islamabad,39.40.153.0/24
39.40.155.0,39.40.156.255,PK,Pakistan,Punjab,Sialkot,39.40.155.0/24
39.40.157.0,39.40.157.255,PK,Pakistan,Punjab,Zafarwal,39.40.157.0/24
39.40.158.0,39.40.158.255,PK,Pakistan,Punjab,Gujrat,39.40.158.0/24
39.40.159.0,39.40.159.255,PK,Pakistan,Punjab,Phalia,39.40.159.0/24
39.40.160.0,39.40.161.255,PK,Pakistan,Islamabad,Islamabad,39.40.160.0/23
39.40.162.0,39.40.162.255,PK,Pakistan,Punjab,Sialkot,39.40.162.0/24
39.40.163.0,39.40.164.255,PK,Pakistan,Islamabad,Islamabad,39.40.163.0/24
39.40.165.0,39.40.165.255,PK,Pakistan,Punjab,Zafarwal,39.40.165.0/24
39.40.166.0,39.40.166.255,PK,Pakistan,Islamabad,Islamabad,39.40.166.0/24
39.40.167.0,39.40.168.255,PK,Pakistan,Punjab,Sialkot,39.40.167.0/24
39.40.169.0,39.40.169.255,PK,Pakistan,Islamabad,Islamabad,39.40.169.0/24
39.40.170.0,39.40.170.255,PK,Pakistan,Punjab,Sialkot,39.40.170.0/24
39.40.171.0,39.40.171.255,PK,Pakistan,Punjab,Malakwal,39.40.171.0/24
39.40.172.0,39.40.172.255,PK,Pakistan,Punjab,Gujrat,39.40.172.0/24
39.40.173.0,39.40.173.255,PK,Pakistan,Islamabad,Islamabad,39.40.173.0/24
39.40.174.0,39.40.174.255,PK,Pakistan,Punjab,Sialkot,39.40.174.0/24
39.40.175.0,39.40.175.255,PK,Pakistan,Islamabad,Islamabad,39.40.175.0/24
39.40.176.0,39.40.176.255,PK,Pakistan,Punjab,Sialkot,39.40.176.0/24
39.40.177.0,39.40.177.255,PK,Pakistan,Punjab,Hazro,39.40.177.0/24
39.40.178.0,39.40.180.255,PK,Pakistan,Islamabad,Islamabad,39.40.178.0/23
39.40.181.0,39.40.181.255,PK,Pakistan,Punjab,Rawalpindi,39.40.181.0/24
39.40.182.0,39.40.182.255,PK,Pakistan,Islamabad,Islamabad,39.40.182.0/24
39.40.183.0,39.40.184.255,PK,Pakistan,Punjab,Sialkot,39.40.183.0/24
39.40.185.0,39.40.185.255,PK,Pakistan,Punjab,Rawalpindi,39.40.185.0/24
39.40.186.0,39.40.187.255,PK,Pakistan,Punjab,Sialkot,39.40.186.0/23
39.40.188.0,39.40.188.255,PK,Pakistan,Islamabad,Islamabad,39.40.188.0/24
39.40.189.0,39.40.189.255,PK,Pakistan,Punjab,Rawalpindi,39.40.189.0/24
39.40.190.0,39.40.190.255,PK,Pakistan,Punjab,Sialkot,39.40.190.0/24
39.40.191.0,39.40.191.255,PK,Pakistan,Punjab,Kunjah,39.40.191.0/24
39.40.192.0,39.40.192.255,PK,Pakistan,Punjab,Mian Channun,39.40.192.0/24
39.40.193.0,39.40.193.255,PK,Pakistan,Punjab,Rojhan,39.40.193.0/24
39.40.194.0,39.40.194.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.194.0/24
39.40.195.0,39.40.196.255,PK,Pakistan,Punjab,Mian Channun,39.40.195.0/24
39.40.197.0,39.40.198.255,PK,Pakistan,Punjab,Kot Addu,39.40.197.0/24
39.40.199.0,39.40.200.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.199.0/24
39.40.201.0,39.40.201.255,PK,Pakistan,Punjab,Mian Channun,39.40.201.0/24
39.40.202.0,39.40.202.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.202.0/24
39.40.203.0,39.40.203.255,PK,Pakistan,Punjab,Rojhan,39.40.203.0/24
39.40.204.0,39.40.204.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.204.0/24
39.40.205.0,39.40.205.255,PK,Pakistan,Punjab,Khanpur,39.40.205.0/24
39.40.206.0,39.40.206.255,PK,Pakistan,Punjab,Mian Channun,39.40.206.0/24
39.40.207.0,39.40.207.255,PK,Pakistan,Punjab,Kot Addu,39.40.207.0/24
39.40.208.0,39.40.209.255,PK,Pakistan,Punjab,Sadiqabad,39.40.208.0/23
39.40.210.0,39.40.210.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.210.0/24
39.40.211.0,39.40.211.255,PK,Pakistan,Punjab,Mian Channun,39.40.211.0/24
39.40.212.0,39.40.212.255,PK,Pakistan,Punjab,Khanpur,39.40.212.0/24
39.40.213.0,39.40.215.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.213.0/24
39.40.216.0,39.40.216.255,PK,Pakistan,Punjab,Sadiqabad,39.40.216.0/24
39.40.217.0,39.40.217.255,PK,Pakistan,Punjab,Mian Channun,39.40.217.0/24
39.40.218.0,39.40.218.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.218.0/24
39.40.219.0,39.40.219.255,PK,Pakistan,Punjab,Multan,39.40.219.0/24
39.40.220.0,39.40.220.255,PK,Pakistan,Punjab,Kot Addu,39.40.220.0/24
39.40.221.0,39.40.221.255,PK,Pakistan,Punjab,Rahim Yar Khan,39.40.221.0/24
39.40.222.0,39.40.223.255,PK,Pakistan,Punjab,Mian Channun,39.40.222.0/23
39.40.224.0,39.40.224.255,PK,Pakistan,Punjab,Rojhan,39.40.224.0/24
39.40.225.0,39.40.226.255,PK,Pakistan,Punjab,Mian Channun,39.40.225.0/24
39.40.227.0,39.40.227.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.227.0/24
39.40.228.0,39.40.228.255,PK,Pakistan,Punjab,Multan,39.40.228.0/24
39.40.229.0,39.40.229.255,PK,Pakistan,Punjab,Rojhan,39.40.229.0/24
39.40.230.0,39.40.230.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.230.0/24
39.40.231.0,39.40.231.255,PK,Pakistan,Punjab,Sadiqabad,39.40.231.0/24
39.40.232.0,39.40.232.255,PK,Pakistan,Punjab,Mian Channun,39.40.232.0/24
39.40.233.0,39.40.234.255,PK,Pakistan,Punjab,Rojhan,39.40.233.0/24
39.40.235.0,39.40.235.255,PK,Pakistan,Punjab,Mian Channun,39.40.235.0/24
39.40.236.0,39.40.237.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.236.0/23
39.40.238.0,39.40.238.255,PK,Pakistan,Punjab,Multan,39.40.238.0/24
39.40.239.0,39.40.239.255,PK,Pakistan,Punjab,Mian Channun,39.40.239.0/24
39.40.240.0,39.40.240.255,PK,Pakistan,Punjab,Sadiqabad,39.40.240.0/24
39.40.241.0,39.40.241.255,PK,Pakistan,Punjab,Mian Channun,39.40.241.0/24
39.40.242.0,39.40.243.255,PK,Pakistan,Punjab,Sadiqabad,39.40.242.0/23
39.40.244.0,39.40.244.255,PK,Pakistan,Punjab,Mian Channun,39.40.244.0/24
39.40.245.0,39.40.245.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.245.0/24
39.40.246.0,39.40.246.255,PK,Pakistan,Punjab,Mian Channun,39.40.246.0/24
39.40.247.0,39.40.247.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.247.0/24
39.40.248.0,39.40.248.255,PK,Pakistan,Punjab,Sadiqabad,39.40.248.0/24
39.40.249.0,39.40.249.255,PK,Pakistan,Punjab,Muzaffargarh,39.40.249.0/24
39.40.250.0,39.40.251.255,PK,Pakistan,Punjab,Sadiqabad,39.40.250.0/23
39.40.252.0,39.40.252.255,PK,Pakistan,Punjab,Mian Channun,39.40.252.0/24
39.40.253.0,39.40.253.255,PK,Pakistan,Punjab,Rojhan,39.40.253.0/24
39.40.254.0,39.40.255.255,PK,Pakistan,Punjab,Mian Channun,39.40.254.0/23
39.41.0.0,39.41.1.255,PK,Pakistan,Islamabad,Islamabad,39.41.0.0/23
39.41.2.0,39.41.2.255,PK,Pakistan,Punjab,Rawalpindi,39.41.2.0/24
39.41.3.0,39.41.3.255,PK,Pakistan,Islamabad,Islamabad,39.41.3.0/24
39.41.4.0,39.41.9.255,PK,Pakistan,Punjab,Rawalpindi,39.41.4.0/22
39.41.10.0,39.41.11.255,PK,Pakistan,Punjab,Hazro,39.41.10.0/23
39.41.12.0,39.41.14.255,PK,Pakistan,Punjab,Rawalpindi,39.41.12.0/23
39.41.15.0,39.41.17.255,PK,Pakistan,Islamabad,Islamabad,39.41.15.0/24
39.41.18.0,39.41.18.255,PK,Pakistan,Punjab,Rawalpindi,39.41.18.0/24
39.41.19.0,39.41.19.255,PK,Pakistan,Islamabad,Islamabad,39.41.19.0/24
39.41.20.0,39.41.20.255,PK,Pakistan,Punjab,Hazro,39.41.20.0/24
39.41.21.0,39.41.21.255,PK,Pakistan,Punjab,Rawalpindi,39.41.21.0/24
39.41.22.0,39.41.22.255,PK,Pakistan,Punjab,Hazro,39.41.22.0/24
39.41.23.0,39.41.23.255,PK,Pakistan,Punjab,Rawalpindi,39.41.23.0/24
39.41.24.0,39.41.24.255,PK,Pakistan,Punjab,Hazro,39.41.24.0/24
39.41.25.0,39.41.25.255,PK,Pakistan,Punjab,Rawalpindi,39.41.25.0/24
39.41.26.0,39.41.26.255,PK,Pakistan,Khyber Pakhtunkhwa,Haripur,39.41.26.0/24
39.41.27.0,39.41.27.255,PK,Pakistan,Punjab,Hazro,39.41.27.0/24
39.41.28.0,39.41.30.255,PK,Pakistan,Punjab,Rawalpindi,39.41.28.0/23
39.41.31.0,39.41.32.255,PK,Pakistan,Islamabad,Islamabad,39.41.31.0/24
39.41.33.0,39.41.35.255,PK,Pakistan,Punjab,Rawalpindi,39.41.33.0/24
39.41.36.0,39.41.37.255,PK,Pakistan,Punjab,Hazro,39.41.36.0/23
39.41.38.0,39.41.43.255,PK,Pakistan,Punjab,Rawalpindi,39.41.38.0/23
39.41.44.0,39.41.44.255,PK,Pakistan,Khyber Pakhtunkhwa,Haripur,39.41.44.0/24
39.41.45.0,39.41.45.255,PK,Pakistan,Islamabad,Islamabad,39.41.45.0/24
39.41.46.0,39.41.47.255,PK,Pakistan,Punjab,Rawalpindi,39.41.46.0/23
39.41.48.0,39.41.48.255,PK,Pakistan,Khyber Pakhtunkhwa,Haripur,39.41.48.0/24
39.41.49.0,39.41.53.255,PK,Pakistan,Punjab,Rawalpindi,39.41.49.0/24
39.41.54.0,39.41.54.255,PK,Pakistan,Punjab,Hazro,39.41.54.0/24
39.41.55.0,39.41.55.255,PK,Pakistan,Punjab,Rawalpindi,39.41.55.0/24
39.41.56.0,39.41.56.255,PK,Pakistan,Khyber Pakhtunkhwa,Haripur,39.41.56.0/24
39.41.57.0,39.41.61.255,PK,Pakistan,Punjab,Rawalpindi,39.41.57.0/24
39.41.62.0,39.41.62.255,PK,Pakistan,Punjab,Hazro,39.41.62.0/24
39.41.63.0,39.41.63.255,PK,Pakistan,Islamabad,Islamabad,39.41.63.0/24
39.41.64.0,39.41.64.255,PK,Pakistan,Punjab,Rawalpindi,39.41.64.0/24
39.41.65.0,39.41.65.255,PK,Pakistan,Khyber Pakhtunkhwa,Haripur,39.41.65.0/24
39.41.66.0,39.41.66.255,PK,Pakistan,Islamabad,Islamabad,39.41.66.0/24
39.41.67.0,39.41.67.255,PK,Pakistan,Punjab,Rawalpindi,39.41.67.0/24
39.41.68.0,39.41.69.255,PK,Pakistan,Islamabad,Islamabad,39.41.68.0/23
39.41.70.0,39.41.72.255,PK,Pakistan,Punjab,Rawalpindi,39.41.70.0/23
39.41.73.0,39.41.73.255,PK,Pakistan,Punjab,Hazro,39.41.73.0/24
39.41.74.0,39.41.74.255,PK,Pakistan,Punjab,Rawalpindi,39.41.74.0/24
39.41.75.0,39.41.75.255,PK,Pakistan,Khyber Pakhtunkhwa,Haripur,39.41.75.0/24
39.41.76.0,39.41.78.255,PK,Pakistan,Punjab,Rawalpindi,39.41.76.0/23
39.41.79.0,39.41.79.255,PK,Pakistan,Islamabad,Islamabad,39.41.79.0/24
39.41.80.0,39.41.84.255,PK,Pakistan,Punjab,Rawalpindi,39.41.80.0/22
39.41.85.0,39.41.85.255,PK,Pakistan,Islamabad,Islamabad,39.41.85.0/24
39.41.86.0,39.41.86.255,PK,Pakistan,Punjab,Hazro,39.41.86.0/24
39.41.87.0,39.41.88.255,PK,Pakistan,Punjab,Rawalpindi,39.41.87.0/24
39.41.89.0,39.41.89.255,PK,Pakistan,Islamabad,Islamabad,39.41.89.0/24
39.41.90.0,39.41.90.255,PK,Pakistan,Punjab,Hazro,39.41.90.0/24
39.41.91.0,39.41.91.255,PK,Pakistan,Islamabad,Islamabad,39.41.91.0/24
39.41.92.0,39.41.93.255,PK,Pakistan,Punjab,Rawalpindi,39.41.92.0/23
39.41.94.0,39.41.94.255,PK,Pakistan,Islamabad,Islamabad,39.41.94.0/24
39.41.95.0,39.41.98.255,PK,Pakistan,Punjab,Rawalpindi,39.41.95.0/24
39.41.99.0,39.41.99.255,PK,Pakistan,Islamabad,Islamabad,39.41.99.0/24
39.41.100.0,39.41.100.255,PK,Pakistan,Punjab,Murree,39.41.100.0/24
39.41.101.0,39.41.102.255,PK,Pakistan,Islamabad,Islamabad,39.41.101.0/24
39.41.103.0,39.41.103.255,PK,Pakistan,Punjab,Rawalpindi,39.41.103.0/24
39.41.104.0,39.41.104.255,PK,Pakistan,Islamabad,Islamabad,39.41.104.0/24
39.41.105.0,39.41.106.255,PK,Pakistan,Punjab,Rawalpindi,39.41.105.0/24
39.41.107.0,39.41.108.255,PK,Pakistan,Punjab,Hazro,39.41.107.0/24
39.41.109.0,39.41.110.255,PK,Pakistan,Punjab,Rawalpindi,39.41.109.0/24
39.41.111.0,39.41.111.255,PK,Pakistan,Punjab,Hazro,39.41.111.0/24
39.41.112.0,39.41.113.255,PK,Pakistan,Punjab,Rawalpindi,39.41.112.0/23
39.41.114.0,39.41.114.255,PK,Pakistan,Punjab,Hazro,39.41.114.0/24
39.41.115.0,39.41.115.255,PK,Pakistan,Islamabad,Islamabad,39.41.115.0/24
39.41.116.0,39.41.116.255,PK,Pakistan,Punjab,Rawalpindi,39.41.116.0/24
39.41.117.0,39.41.117.255,PK,Pakistan,Islamabad,Islamabad,39.41.117.0/24
39.41.118.0,39.41.118.255,PK,Pakistan,Punjab,Hazro,39.41.118.0/24
39.41.119.0,39.41.119.255,PK,Pakistan,Khyber Pakhtunkhwa,Haripur,39.41.119.0/24
39.41.120.0,39.41.127.255,PK,Pakistan,Punjab,Rawalpindi,39.41.120.0/21
39.41.128.0,39.41.128.255,PK,Pakistan,Punjab,Daud Khel,39.41.128.0/24
39.41.129.0,39.41.130.255,PK,Pakistan,Punjab,Hazro,39.41.129.0/24
39.41.131.0,39.41.131.255,PK,Pakistan,Islamabad,Islamabad,39.41.131.0/24
39.41.132.0,39.41.133.255,PK,Pakistan,Punjab,Chakwal,39.41.132.0/23
39.41.134.0,39.41.134.255,PK,Pakistan,Punjab,Hazro,39.41.134.0/24
39.41.135.0,39.41.135.255,PK,Pakistan,Punjab,Daud Khel,39.41.135.0/24
39.41.136.0,39.41.136.255,PK,Pakistan,Punjab,Hazro,39.41.136.0/24
39.41.137.0,39.41.138.255,PK,Pakistan,Punjab,Chakwal,39.41.137.0/24
39.41.139.0,39.41.140.255,PK,Pakistan,Punjab,Hazro,39.41.139.0/24
39.41.141.0,39.41.141.255,PK,Pakistan,Punjab,Daud Khel,39.41.141.0/24
39.41.142.0,39.41.142.255,PK,Pakistan,Punjab,Hazro,39.41.142.0/24
39.41.143.0,39.41.143.255,PK,Pakistan,Punjab,Daud Khel,39.41.143.0/24
39.41.144.0,39.41.144.255,PK,Pakistan,Punjab,Attock City,39.41.144.0/24
39.41.145.0,39.41.147.255,PK,Pakistan,Punjab,Chakwal,39.41.145.0/24
39.41.148.0,39.41.148.255,PK,Pakistan,Punjab,Hazro,39.41.148.0/24
39.41.149.0,39.41.149.255,PK,Pakistan,Islamabad,Islamabad,39.41.149.0/24
39.41.150.0,39.41.150.255,PK,Pakistan,Punjab,Talagang,39.41.150.0/24
39.41.151.0,39.41.152.255,PK,Pakistan,Punjab,Hazro,39.41.151.0/24
39.41.153.0,39.41.154.255,PK,Pakistan,Punjab,Chakwal,39.41.153.0/24
39.41.155.0,39.41.155.255,PK,Pakistan,Punjab,Daud Khel,39.41.155.0/24
39.41.156.0,39.41.156.255,PK,Pakistan,Punjab,Jand,39.41.156.0/24
39.41.157.0,39.41.158.255,PK,Pakistan,Punjab,Hazro,39.41.157.0/24
39.41.159.0,39.41.159.255,PK,Pakistan,Punjab,Daud Khel,39.41.159.0/24
39.41.160.0,39.41.161.255,PK,Pakistan,Punjab,Chakwal,39.41.160.0/23
39.41.162.0,39.41.162.255,PK,Pakistan,Punjab,Daud Khel,39.41.162.0/24
39.41.163.0,39.41.164.255,PK,Pakistan,Punjab,Hazro,39.41.163.0/24
39.41.165.0,39.41.166.255,PK,Pakistan,Punjab,Chakwal,39.41.165.0/24
39.41.167.0,39.41.167.255,PK,Pakistan,Punjab,Hazro,39.41.167.0/24
39.41.168.0,39.41.168.255,PK,Pakistan,Punjab,Daud Khel,39.41.168.0/24
39.41.169.0,39.41.169.255,PK,Pakistan,Punjab,Chakwal,39.41.169.0/24
39.41.170.0,39.41.170.255,PK,Pakistan,Punjab,Hazro,39.41.170.0/24
39.41.171.0,39.41.171.255,PK,Pakistan,Punjab,Chakwal,39.41.171.0/24
39.41.172.0,39.41.172.255,PK,Pakistan,Punjab,Hazro,39.41.172.0/24
39.41.173.0,39.41.173.255,PK,Pakistan,Punjab,Chakwal,39.41.173.0/24
39.41.174.0,39.41.175.255,PK,Pakistan,Punjab,Hazro,39.41.174.0/23
39.41.176.0,39.41.176.255,PK,Pakistan,Punjab,Chakwal,39.41.176.0/24
39.41.177.0,39.41.177.255,PK,Pakistan,Punjab,Kahuta,39.41.177.0/24
39.41.178.0,39.41.178.255,PK,Pakistan,Punjab,Daud Khel,39.41.178.0/24
39.41.179.0,39.41.179.255,PK,Pakistan,Punjab,Hazro,39.41.179.0/24
39.41.180.0,39.41.180.255,PK,Pakistan,Punjab,Attock City,39.41.180.0/24
39.41.181.0,39.41.181.255,PK,Pakistan,Punjab,Chakwal,39.41.181.0/24
39.41.182.0,39.41.183.255,PK,Pakistan,Punjab,Hazro,39.41.182.0/23
39.41.184.0,39.41.184.255,PK,Pakistan,Khyber Pakhtunkhwa,Haripur,39.41.184.0/24
39.41.185.0,39.41.185.255,PK,Pakistan,Punjab,Kallar Kahar,39.41.185.0/24
39.41.186.0,39.41.186.255,PK,Pakistan,Punjab,Hazro,39.41.186.0/24
39.41.187.0,39.41.187.255,PK,Pakistan,Punjab,Chakwal,39.41.187.0/24
39.41.188.0,39.41.188.255,PK,Pakistan,Punjab,Pindi Gheb,39.41.188.0/24
39.41.189.0,39.41.190.255,PK,Pakistan,Punjab,Daud Khel,39.41.189.0/24
39.41.191.0,39.41.192.255,PK,Pakistan,Punjab,Hazro,39.41.191.0/24
39.41.193.0,39.41.196.255,PK,Pakistan,Punjab,Chakwal,39.41.193.0/24
39.41.197.0,39.41.197.255,PK,Pakistan,Punjab,Rawalpindi,39.41.197.0/24
39.41.198.0,39.41.198.255,PK,Pakistan,Punjab,Chakwal,39.41.198.0/24
39.41.199.0,39.41.199.255,PK,Pakistan,Punjab,Hazro,39.41.199.0/24
39.41.200.0,39.41.200.255,PK,Pakistan,Punjab,Chakwal,39.41.200.0/24
39.41.201.0,39.41.202.255,PK,Pakistan,Punjab,Talagang,39.41.201.0/24
39.41.203.0,39.41.203.255,PK,Pakistan,Punjab,Rawalpindi,39.41.203.0/24
39.41.204.0,39.41.205.255,PK,Pakistan,Punjab,Hazro,39.41.204.0/23
39.41.206.0,39.41.206.255,PK,Pakistan,Punjab,Talagang,39.41.206.0/24
39.41.207.0,39.41.207.255,PK,Pakistan,Punjab,Chakwal,39.41.207.0/24
39.41.208.0,39.41.208.255,PK,Pakistan,Punjab,Hazro,39.41.208.0/24
39.41.209.0,39.41.209.255,PK,Pakistan,Punjab,Daud Khel,39.41.209.0/24
39.41.210.0,39.41.210.255,PK,Pakistan,Punjab,Chakwal,39.41.210.0/24
39.41.211.0,39.41.211.255,PK,Pakistan,Punjab,Rawalpindi,39.41.211.0/24
39.41.212.0,39.41.212.255,PK,Pakistan,Punjab,Daud Khel,39.41.212.0/24
39.41.213.0,39.41.213.255,PK,Pakistan,Punjab,Hazro,39.41.213.0/24
39.41.214.0,39.41.214.255,PK,Pakistan,Punjab,Pindi Gheb,39.41.214.0/24
39.41.215.0,39.41.215.255,PK,Pakistan,Punjab,Daud Khel,39.41.215.0/24
39.41.216.0,39.41.216.255,PK,Pakistan,Punjab,Hazro,39.41.216.0/24
39.41.217.0,39.41.217.255,PK,Pakistan,Punjab,Talagang,39.41.217.0/24
39.41.218.0,39.41.218.255,PK,Pakistan,Punjab,Pindi Gheb,39.41.218.0/24
39.41.219.0,39.41.219.255,PK,Pakistan,Punjab,Hazro,39.41.219.0/24
39.41.220.0,39.41.220.255,PK,Pakistan,Punjab,Daud Khel,39.41.220.0/24
39.41.221.0,39.41.221.255,PK,Pakistan,Punjab,Talagang,39.41.221.0/24
39.41.222.0,39.41.224.255,PK,Pakistan,Punjab,Hazro,39.41.222.0/23
39.41.225.0,39.41.225.255,PK,Pakistan,Punjab,Talagang,39.41.225.0/24
39.41.226.0,39.41.226.255,PK,Pakistan,Punjab,Hazro,39.41.226.0/24
39.41.227.0,39.41.227.255,PK,Pakistan,Punjab,Chakwal,39.41.227.0/24
39.41.228.0,39.41.228.255,PK,Pakistan,Punjab,Hazro,39.41.228.0/24
39.41.229.0,39.41.230.255,PK,Pakistan,Punjab,Daud Khel,39.41.229.0/24
39.41.231.0,39.41.231.255,PK,Pakistan,Islamabad,Islamabad,39.41.231.0/24
39.41.232.0,39.41.232.255,PK,Pakistan,Punjab,Daud Khel,39.41.232.0/24
39.41.233.0,39.41.233.255,PK,Pakistan,Punjab,Chakwal,39.41.233.0/24
39.41.234.0,39.41.235.255,PK,Pakistan,Punjab,Hazro,39.41.234.0/23
